video,frame,fps,side,count_total,area_frac,bottom_y_norm,max_conf,closest_area_frac,closest_bottom_y_norm,danger_zone_hit,lateral_spread,count_far,count_mid,count_near,temporal_count_avg,avg_speed_avg,avg_speed_max,closing_speed_avg,closing_speed_max,ttc_min,avg_acceleration_avg,avg_acceleration_max,accel_trend_avg,accel_trend_max,circular_directional_consistency,x_drift_rate_avg,x_drift_rate_max,area_change_avg,area_change_max,tracking_consistency_avg,new_entry_count,clustering_density_avg
flipped_part_007.mp4,7,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,8,59.96002664890073,left,2,0.02867864662356298,0.7706340789794922,0.8529421091079712,0.02867864662356298,0.7706340789794922,0,0.18776341897469978,0,0,2,2.3333333333333335,1.5703243467897776,2.015274285329617,0.00033419221635231673,0.0006854157293550268,99.39693864573316,0.3629627762047595,0.36571909003561887,0.004145692737735277,0.03789432797059354,0.6020219088235955,0.0004461290218211975,0.001596335187370397,692.980979828164,1421.2780563905835,0.9,0,217.13257739178243
flipped_part_007.mp4,8,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,9,59.96002664890073,left,2,0.029143840594143162,0.7712823232014974,0.8402683138847351,0.029143840594143162,0.7712823232014974,0,0.19007878480134188,0,0,2,2.3,1.323181884336333,2.3588111086453423,0.00024835844270893614,0.0004651939705801829,147.2307886916066,-0.2471424624534444,0.837821748222614,-0.001866089222333384,0.008167990320195042,0.16042045791366158,0.0004629763636390997,0.0016093771920594763,514.99606680125,964.6262173950672,1.0,0,219.76285137660804
flipped_part_007.mp4,9,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,10,59.96002664890073,left,2,0.029770044911319366,0.7721031824747722,0.8395636081695557,0.029770044911319366,0.7721031824747722,0,0.1932859773989077,0,0,2,2.2,1.8606504945722464,3.368839249365566,0.0003382638758804755,0.0006262043171762028,110.98290960048823,0.5374686102359132,1.0100281407202236,0.024491623568445198,0.08204374613890407,0.5512487584646353,0.0005037431470740536,0.0016750475265897063,701.4239730257541,1298.4972720965743,1.0,0,223.2271085408399
flipped_part_007.mp4,10,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,11,59.96002664890073,left,2,0.030348367520168215,0.7726662953694662,0.8412111401557922,0.030348367520168215,0.7726662953694662,0,0.19724786546495224,0,0,2,2.1,2.1861401613123776,3.393583320249888,0.000264305230354952,0.0005783226088488497,121.36774694970332,0.3254896667401316,0.6262352625959411,0.06891133721524814,0.17916829895831482,0.23901094329947725,0.0006097794221306482,0.0018434518114083611,548.0633256640285,1199.2097617089748,1.0,0,227.15619442063453
flipped_part_007.mp4,11,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,12,59.96002664890073,left,2,0.031025703397240305,0.7740800857543946,0.8522964119911194,0.031025703397240305,0.7740800857543946,0,0.20139648296214918,0,0,2,2.0,2.678283630583579,4.114214834794189,0.00030623795183836827,0.000677335877072089,105.06152635666197,0.49214346927120134,0.720631514544301,0.13110326745316697,0.2647817389582485,0.6272729521098016,0.0007429281763489853,0.0020764539485293356,635.0150169320405,1404.5236746966839,1.0,0,231.62242457050402
flipped_part_007.mp4,12,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,13,59.96002664890073,left,2,0.03156655918544857,0.7751365025838216,0.8032299280166626,0.03156655918544857,0.7751365025838216,0,0.20473075442843963,0,0,2,2.0,1.9286571235506824,3.5498173940724995,0.00026093171390747567,0.0005408557882082626,132.54016544773816,-0.7496265070328969,0.9348555733441043,0.10340194476458299,0.2373773725459528,0.4415440849762506,0.0008726487122267099,0.0022889694916011297,541.0680019585416,1121.5185624286532,1.0,0,235.35812178092323
flipped_part_007.mp4,13,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,14,59.96002664890073,left,2,0.03222298996340136,0.7764958699544271,0.7164703011512756,0.03222298996340136,0.7764958699544271,0,0.2076478392989547,0,0,2,2.0,1.9529940558966907,2.8925692096849063,0.0003045558858318628,0.0006564307779527879,110.6325455515342,0.024336932346008255,0.7059220490796098,0.11058468209711864,0.2232943534548336,0.5933413415042702,0.0009787140363528416,0.0024810758477242065,631.5270848609507,1361.174861162901,1.0,0,238.6937412077106
flipped_part_007.mp4,14,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,15,59.96002664890073,left,2,0.03307707485747358,0.7775145848592122,0.7981813549995422,0.03307707485747358,0.7775145848592122,0,0.21090080826370805,0,0,2,2.0,1.7805239099468753,2.9357472384751793,0.0004288296170686666,0.000854084894072227,86.49097574409434,-0.17247014594981525,0.3881183206899035,0.08989526226231996,0.1830725417618459,0.10270784213653658,0.001066206537111842,0.0026508255946783364,889.2210939535871,1771.03043634817,1.0,0,242.17053554894713
flipped_part_007.mp4,15,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,16,59.96002664890073,left,2,0.03368756899951323,0.7782208124796549,0.7824852466583252,0.03368756899951323,0.7782208124796549,0,0.21410407313594115,0,0,2,2.0,1.757263142741405,2.98995767720341,0.0002974299861621766,0.0006104941420396503,121.75139745612022,-0.02326076720547049,0.10073197313917193,0.062216577609184684,0.13569500493400677,0.22471056109234627,0.001139797977057923,0.0027963386989469665,616.7508193058893,1265.9206529334188,1.0,0,245.5139294377459
flipped_part_007.mp4,16,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,17,59.96002664890073,left,2,0.034367947939048196,0.7795251846313477,0.8048315644264221,0.034367947939048196,0.7795251846313477,0,0.21675991482204862,0,0,2,2.0,1.814560157850388,2.885814066216015,0.00034074174922509736,0.0006803789395349601,110.5240832227292,0.05729701510898305,0.2187376412053611,0.020527232496813243,0.048605964733427265,0.7367185079125464,0.0011639659466299306,0.002835947244389429,706.5620911931619,1410.8337690196931,1.0,0,248.39567538182098
flipped_part_007.mp4,17,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,18,59.96002664890073,left,2,0.03476877775916005,0.7799086888631185,0.8162729144096375,0.03476877775916005,0.7799086888631185,0,0.21962829165988498,0,0,2,2.0,1.7196393827338279,2.7804963694460363,0.00021597764364191845,0.0004008298201118538,188.00990649901328,-0.09492077511656011,0.10531769676997893,-0.009502073902391075,0.01612790142805197,0.5390198640981196,0.0011485175786730196,0.0028029849205488113,447.8512418558821,831.1607149839401,1.0,0,251.42371325424534
flipped_part_007.mp4,18,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,19,59.96002664890073,left,2,0.03572744213417244,0.7812650044759114,0.847135603427887,0.03572744213417244,0.7812650044759114,0,0.22341970514368129,0,0,2,2.0,2.7308210035936455,4.013554071057319,0.0005167537214817266,0.0009586643750123955,80.36031224463179,1.0111816208598177,1.233057701611283,-0.002662062550914366,0.03266120959580196,0.5879691761373572,0.0011487232983179228,0.0027731372906035063,1071.5405168645084,1987.8864480257034,1.0,0,256.0312646814047
flipped_part_007.mp4,19,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,20,59.96002664890073,left,2,0.03682347332630242,0.7828650792439779,0.8519875407218933,0.03682347332630242,0.7828650792439779,0,0.22696028815375432,0,0,2,2.0,2.3782113539659693,4.0550397227713875,0.0005805853777865981,0.001096031192129975,71.5185587791031,-0.3526096496276763,0.7467049509694209,0.003713643512267475,0.008701952495300884,0.5323165546915056,0.0011937794540867678,0.0027895416876282378,1203.9018393782899,2272.7302800007164,1.0,0,260.3670902946415
flipped_part_007.mp4,20,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,21,59.96002664890073,left,3,0.03738541858763194,0.7836268742879232,0.8521889448165894,0.03738541858763194,0.7836268742879232,0,0.24566060525399666,0,0,3,2.1,1.8581598794116272,3.245032810763866,0.0002918580908707004,0.0005619452613295217,139.58453802023178,-0.5200514745543421,0.8100069120075215,-0.0028512483374905115,0.004539067717615571,0.012599157026423209,0.0012334281159303595,0.002821693976987767,605.1969372294843,1165.2496938928962,1.0,1,188.54335516921788
flipped_part_007.mp4,21,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,22,59.96002664890073,left,2,0.03821697889653647,0.7847959518432617,0.8874878287315369,0.03821697889653647,0.7847959518432617,0,0.2345686735930266,0,0,2,2.1,2.3978731256994457,3.767715924741687,0.00043147527701045343,0.0008315603089045279,95.72345562199638,0.5397132462878186,0.556743378597816,0.056807847342297255,0.07872888418089805,0.016590950565538165,0.001277140329448729,0.002909737532387686,894.7071344088763,1724.323456544429,1.0,0,268.7862189331262
flipped_part_007.mp4,22,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,23,59.96002664890073,left,2,0.03882204140162629,0.7856722513834635,0.8854238390922546,0.03882204140162629,0.7856722513834635,0,0.2380639182196723,0,0,2,2.1,2.1298115527950063,3.2688174203763753,0.00031338293445806796,0.0006050625050898187,132.21792532518873,-0.2680615729044392,0.4988985043653118,0.055269217423700084,0.09227954569193011,0.0672581229393027,0.0013134264062952177,0.0029957786071982935,649.8308528922498,1254.657610554248,1.0,0,272.99921598743686
flipped_part_007.mp4,23,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,24,59.96002664890073,left,2,0.039829286703743604,0.7876375834147136,0.8820713758468628,0.039829286703743604,0.7876375834147136,0,0.24199494255913628,0,0,2,2.1,2.4266591112988123,4.289888958988222,0.0005006611860485857,0.0010072453021173176,80.8493923269035,0.2968475585038057,1.0210715386118463,0.06910649916480999,0.12111453306135785,0.4637942017898868,0.001333519949522349,0.003068053890960383,1038.1710353903472,2088.6238584704697,1.0,0,277.62230442740156
flipped_part_007.mp4,24,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,25,59.96002664890073,left,2,0.04045343994110518,0.7886798858642579,0.8509969711303711,0.04045343994110518,0.7886798858642579,0,0.24490634070502387,0,0,2,2.1,1.7199825326991731,2.597832862507646,0.00030994230524901254,0.0006241532373615759,130.86121123614035,-0.706676578599639,1.6920560964805755,0.027158381368653523,0.04359687770206566,0.09969366402749134,0.001307268346065088,0.0030736538322953836,642.6963641643524,1294.2441529929638,1.0,0,281.04241266675876
flipped_part_007.mp4,25,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,26,59.96002664890073,left,2,0.04133710859678104,0.789730962117513,0.8691025972366333,0.04133710859678104,0.789730962117513,0,0.24908799065483941,0,0,2,2.1,2.3043342151797606,4.006708695876974,0.0004232228260509236,0.0008836686556758561,93.70445659517578,0.5843516824805873,1.4088758333693283,0.01626710876983358,0.0506369561504679,0.25578153836970974,0.0012921855425593956,0.00310514893194644,877.5948520991951,1832.375324409455,1.0,0,285.45075454619194
flipped_part_007.mp4,26,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,27,59.96002664890073,left,2,0.04239588527021826,0.7906116485595703,0.8907777070999146,0.04239588527021826,0.7906116485595703,0,0.2533954973574038,0,0,2,2.1,2.364467832185408,3.498182798372101,0.0005443763101590584,0.0010587766734372255,79.32641894615523,0.060133617005647344,0.6287931315161679,0.005844488136910105,0.010672096200371088,0.06324240576014215,0.0012516940295629417,0.003105217091295991,1128.8187167458236,2195.479310039431,1.0,0,290.106098012604
flipped_part_007.mp4,27,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,28,59.96002664890073,left,2,0.04356553482673962,0.7919961929321289,0.8929203152656555,0.04356553482673962,0.7919961929321289,0,0.25740070343017585,0,0,2,2.1,2.196444920307136,3.780968217286109,0.0005917647813121109,0.001169649556521355,72.82852158401775,-0.168022911878272,0.618831242670552,-0.02673661784059914,-0.025161300061436968,0.09763243682391723,0.0012098114792880572,0.003086705833974525,1227.083450528793,2425.385320402682,1.0,0,294.4218519034532
flipped_part_007.mp4,28,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,29,59.96002664890073,left,2,0.0447502327431137,0.79368470509847,0.911531388759613,0.0447502327431137,0.79368470509847,0,0.2600957587913231,0,0,2,2.1,2.1546197844135198,3.730457581633182,0.0005843846567244956,0.0011846979163740877,72.8183770281965,-0.04182513589361592,0.05051063565292724,3.355212897553379e-05,4.1281993798515255e-05,0.9957221139272656,0.0012277737370243826,0.0030989976362748575,1211.780024183914,2456.589599393308,1.0,0,297.57822953465234
flipped_part_007.mp4,29,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,30,59.96002664890073,left,2,0.04549784386622142,0.7940521876017252,0.8929976224899292,0.04549784386622142,0.7940521876017252,0,0.26415620733190465,0,0,2,2.1,2.467054056049448,4.676544955499218,0.0003691345711446541,0.0007476111231077128,115.72514724833187,0.3124342716359281,0.9460873738660363,0.02732253868751474,0.08616552870865622,0.9470467807610374,0.0013192183026828805,0.003191251572802703,765.4374467255548,1550.2464248761535,1.0,0,302.0123805915011
flipped_part_007.mp4,30,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,31,59.96002664890073,left,2,0.04652647469983577,0.7954188664754231,0.9021098613739014,0.04652647469983577,0.7954188664754231,0,0.2680743323432075,0,0,2,2.0,2.228563129719853,4.415252315913112,0.0005134339455765223,0.001028630833614353,85.2291147298449,-0.2384909263295952,0.26129263958610593,0.005855949723441445,0.09651905179671554,0.1342430238251477,0.0014348216543829198,0.0033029781046138504,1064.6566295474768,2132.9688965827227,1.0,0,306.46745871709555
flipped_part_007.mp4,31,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,32,59.96002664890073,left,2,0.047619788707654355,0.7968262354532878,0.9094774723052979,0.047619788707654355,0.7968262354532878,0,0.27274788750542533,0,0,2,2.0,2.6830429028060565,5.180979003488097,0.0005481387050252876,0.0010933140078185838,81.08208372675924,0.4544797730862038,0.7657266875749844,0.04067031328255222,0.16930054719769827,0.8122998110813212,0.0015855815729040636,0.003488579438591642,1136.6204187404364,2267.0959266126156,1.0,0,311.52777731829394
flipped_part_007.mp4,32,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,33,59.96002664890073,left,2,0.04880372048434686,0.7984742482503255,0.9150314927101135,0.04880372048434686,0.7984742482503255,0,0.277376217312283,0,0,2,2.0,2.6655661795849532,5.14298140440092,0.0005932819374963097,0.00118393177669251,75.76203676472583,-0.017476723221103274,0.037997599087177036,0.0532040261437722,0.1896190844332517,0.8292189063330496,0.001736105052977974,0.003685290489667728,1230.229425592348,2455.000932149589,1.0,0,316.54148164004425
flipped_part_007.mp4,33,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,34,59.96002664890073,left,2,0.04974288123396058,0.7999653498331706,0.8941229581832886,0.04974288123396058,0.7999653498331706,0,0.281887619583695,0,0,2,2.0,2.619845133325026,4.832323799918069,0.0004802800952147888,0.0009391607496137213,96.06970978896263,-0.04572104625992732,0.3106576044828504,0.07653970551179601,0.23834695813144505,0.27028507636335597,0.0018837801615397096,0.003894969199509198,995.908805437386,1947.4437303990126,1.0,0,321.7249871313058
flipped_part_007.mp4,34,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,35,59.96002664890073,left,2,0.05075969666582144,0.8012402852376302,0.8886104822158813,0.05075969666582144,0.8012402852376302,0,0.28590037734420215,0,0,2,2.0,2.655151068177677,4.679654749197861,0.000500868899829202,0.0010168154318608562,89.57773168244682,0.03530593485265071,0.2232809204255094,0.052347742486034465,0.15936872152886342,0.8410667107497762,0.0019797304155582986,0.004017634707535405,1038.6017506858334,2108.4684795066714,1.0,0,326.1602227023842
flipped_part_007.mp4,35,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,36,59.96002664890073,left,2,0.052062185494664674,0.8025756200154622,0.8920310139656067,0.052062185494664674,0.8025756200154622,0,0.2901507907443576,0,0,2,2.0,2.368887107843855,4.658420883168179,0.0006625911062350676,0.0013024888288432352,70.87556429008654,-0.2862639603338215,0.5512940546379608,0.04016278426830343,0.14792312492273632,0.12574997540359215,0.002065799747385697,0.004137279283585639,1373.9489178890362,2700.8408354893327,1.0,0,330.88059602962556
flipped_part_007.mp4,36,59.96002664890073,right,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
flipped_part_007.mp4,37,59.96002664890073,left,2,0.05332716374730808,0.8043256759643554,0.8802843689918518,0.05332716374730808,0.8043256759643554,0,0.2952414336027922,0,0,2,2.0,3.021288460740435,5.690813822654531,0.0006612408964743444,0.0012649782526434003,73.67890805409034,0.65240135289658,1.0323929394863516,0.06678980288574307,0.15098860230594965,0.5182345834811044,0.0021256460752819015,0.004264254671689779,1371.1491229292005,2623.0589046813548,1.0,0,336.74036245494614
