id,count_total,area_frac,bottom_y_norm,max_conf,closest_area_frac,closest_bottom_y_norm,danger_zone_hit,lateral_spread,count_far,count_mid,count_near,danger_label
cyclar_data_10_frame000000_Left,4,0.0209174762987062,0.7864148175274884,0.8735612630844116,0.0209174762987062,0.7864148175274884,0,0.3747834452876338,0,0,4,0
cyclar_data_10_frame000000_Right,2,0.1951184425853769,0.9995468202441808,0.8716131448745728,0.1951184425853769,0.9995468202441808,1,0.2695340050591363,0,0,2,2
cyclar_data_10_frame000001_Left,3,0.0193146875602541,0.7833492451734504,0.8695606589317322,0.0193146875602541,0.7833492451734504,0,0.3618739092791522,0,0,3,0
cyclar_data_10_frame000001_Right,2,0.2064884878122936,0.9992400746286652,0.8227360248565674,0.2064884878122936,0.9992400746286652,1,0.2705355750189886,0,0,2,2
cyclar_data_10_frame000002_Left,5,0.0307377203430722,0.8494068035863555,0.8730113506317139,0.0307377203430722,0.8494068035863555,0,0.4383782101277675,0,0,5,0
cyclar_data_10_frame000002_Right,1,0.2165843878345233,0.9990746140970614,0.79841548204422,0.2165843878345233,0.9990746140970614,1,0.0,0,0,1,2
cyclar_data_10_frame000003_Left,4,0.0273469831393591,0.8401257550274884,0.852712869644165,0.0273469831393591,0.8401257550274884,0,0.4220981126950111,0,0,4,0
cyclar_data_10_frame000003_Right,1,0.2232376266424233,1.0,0.8706288933753967,0.2232376266424233,1.0,1,0.0,0,0,1,2
cyclar_data_10_frame000004_Left,5,0.0249369824655212,0.8331235406820666,0.8950831294059753,0.0249369824655212,0.8331235406820666,0,0.408822704543486,0,0,5,0
cyclar_data_10_frame000004_Right,1,0.232307293003482,0.999042840651524,0.8684378862380981,0.232307293003482,0.999042840651524,1,0.0,0,0,1,2
cyclar_data_10_frame000005_Left,4,0.0219435163021199,0.818460032773116,0.8778209686279297,0.0219435163021199,0.818460032773116,0,0.3940254372924014,0,0,4,0
cyclar_data_10_frame000005_Right,1,0.2378596649233721,0.9999392160172323,0.8101209998130798,0.2378596649233721,0.9999392160172323,1,0.0,0,0,1,2
cyclar_data_10_frame000006_Left,5,0.0172065113136076,0.7841677567595807,0.875654399394989,0.00598878575392,0.8091652952594521,0,0.3910558566301601,0,0,5,0
cyclar_data_10_frame000006_Right,1,0.2472880063864867,0.9981742827490032,0.864224910736084,0.2472880063864867,0.9981742827490032,1,0.0,0,0,1,2
cyclar_data_10_frame000007_Left,5,0.0185969359660877,0.7947446093147184,0.8845102190971375,0.0185969359660877,0.7947446093147184,0,0.3704004452195892,0,0,5,0
cyclar_data_10_frame000007_Right,1,0.2592787396848524,0.9996278236922904,0.8066706657409668,0.2592787396848524,0.9996278236922904,1,0.0,0,0,1,2
cyclar_data_10_frame000008_Left,5,0.0150309710536251,0.7594083935144997,0.8926184773445129,0.004908355492666,0.783854292253408,0,0.3718420666309051,0,0,5,0
cyclar_data_10_frame000008_Right,1,0.262814929189982,0.9994401343074846,0.7915035486221313,0.262814929189982,0.9994401343074846,1,0.0,0,0,1,2
cyclar_data_10_frame000009_Left,6,0.0123450750367339,0.7704218483756109,0.8482985496520996,0.0123450750367339,0.7704218483756109,0,0.361332872288911,0,1,5,0
cyclar_data_10_frame000009_Right,1,0.2624594561891111,0.998055666071888,0.91537207365036,0.2624594561891111,0.998055666071888,1,0.0,0,0,1,2
cyclar_data_10_frame000010_Left,4,0.0144683107474679,0.760240091708462,0.8524115085601807,0.0134010051008401,0.7619073184919946,0,0.3608495849184692,0,1,3,0
cyclar_data_10_frame000010_Right,1,0.265696753593845,0.999697524333687,0.844497561454773,0.265696753593845,0.999697524333687,1,0.0,0,0,1,2
cyclar_data_10_frame000011_Left,4,0.0148898989585589,0.7599403161570859,0.8688685894012451,0.0148898989585589,0.7599403161570859,0,0.3597559323994282,0,1,3,0
cyclar_data_10_frame000011_Right,1,0.2692660215580223,0.9994829593862524,0.7017726302146912,0.2692660215580223,0.9994829593862524,1,0.0,0,0,1,2
cyclar_data_10_frame000012_Left,5,0.0162140951910232,0.7588302549511317,0.8421894907951355,0.0021659707157936,0.7924291037728266,0,0.4183443707908377,0,1,4,0
cyclar_data_10_frame000012_Right,1,0.2583749453052714,0.9993887065369406,0.6918529868125916,0.2583749453052714,0.9993887065369406,1,0.0,0,0,1,2
cyclar_data_10_frame000013_Left,6,0.018603129226921,0.7559823872130594,0.8420754075050354,0.0058323075404079,0.7934781298225309,0,0.4255604023504772,0,0,6,0
cyclar_data_10_frame000013_Right,1,0.2513634754736515,0.9995841822997042,0.7880574464797974,0.2513634754736515,0.9995841822997042,1,0.0,0,0,1,2
cyclar_data_10_frame000014_Left,8,0.0143235401620537,0.7502802468131109,0.830091118812561,0.0081679891063473,0.78546042108732,0,0.4376654530369481,0,0,8,0
cyclar_data_10_frame000014_Right,1,0.2380446525936969,0.9994752358016654,0.7568591833114624,0.2380446525936969,0.9994752358016654,1,0.0,0,0,1,2
cyclar_data_10_frame000015_Left,5,0.0144941723340688,0.7428944905598959,0.8779351711273193,0.0103117150100664,0.7756674181777263,0,0.4282673991394494,0,0,5,0
cyclar_data_10_frame000015_Right,1,0.2374804234627274,0.9993885181568288,0.7131446599960327,0.2374804234627274,0.9993885181568288,1,0.0,0,0,1,2
cyclar_data_10_frame000016_Left,6,0.013628354674191,0.7345728619108475,0.7667568922042847,0.0122276332324203,0.7671492462786137,0,0.4272151938179669,0,0,6,0
cyclar_data_10_frame000016_Right,1,0.2117148433161697,0.9993107171706213,0.6556087732315063,0.2117148433161697,0.9993107171706213,1,0.0,0,0,1,2
cyclar_data_10_frame000017_Left,9,0.0142754591243376,0.7635504326212063,0.8160169720649719,0.0061116431605099,0.7687153129420653,0,0.4385337980786039,0,0,9,0
cyclar_data_10_frame000017_Right,1,0.2052726365436783,0.999056655193062,0.7763639092445374,0.2052726365436783,0.999056655193062,1,0.0,0,0,1,2
cyclar_data_10_frame000018_Left,8,0.0208619767338235,0.7382421297300991,0.808427095413208,0.0157266352225718,0.7672136722768775,0,0.4266317338096323,0,0,8,0
cyclar_data_10_frame000018_Right,1,0.1902671782324244,0.9992794460720488,0.6602091193199158,0.1902671782324244,0.9992794460720488,1,0.0,0,0,1,2
cyclar_data_10_frame000019_Left,7,0.0164043643507884,0.7732297167365934,0.8567599654197693,0.0042188083966267,0.7802243958775399,0,0.4285220130818125,0,0,7,0
cyclar_data_10_frame000019_Right,1,0.1659448939191259,0.9995347011236496,0.747221827507019,0.1659448939191259,0.9995347011236496,1,0.0,0,0,1,2
cyclar_data_10_frame000020_Left,8,0.0171605420942603,0.7744516757290059,0.850212812423706,0.0074736721930159,0.78141809785317,0,0.427494709138517,0,0,8,0
cyclar_data_10_frame000020_Right,1,0.1572420337481367,0.9997925934968172,0.8410895466804504,0.1572420337481367,0.9997925934968172,1,0.0,0,0,1,2
cyclar_data_10_frame000021_Left,7,0.0193428882091774,0.747724996182163,0.8681873083114624,0.0186947311959544,0.78183033633134,0,0.4263906892343068,0,0,7,0
cyclar_data_10_frame000021_Right,1,0.1517248092603611,0.999509018635063,0.8525735139846802,0.1517248092603611,0.999509018635063,1,0.0,0,0,1,2
cyclar_data_10_frame000022_Left,6,0.0212491385922314,0.7918800385400592,0.8832375407218933,0.0212491385922314,0.7918800385400592,0,0.4121932112094429,0,0,6,0
cyclar_data_10_frame000022_Right,1,0.1415834871703519,0.9890458220807612,0.7779824733734131,0.1415834871703519,0.9890458220807612,1,0.0,0,0,1,2
cyclar_data_10_frame000023_Left,7,0.0224474269440688,0.791501206135063,0.8636026978492737,0.0224474269440688,0.791501206135063,0,0.410938483559423,0,0,7,0
cyclar_data_10_frame000023_Right,1,0.1220415897287944,0.9590982821743184,0.7774910926818848,0.1220415897287944,0.9590982821743184,1,0.0,0,0,1,2
cyclar_data_10_frame000024_Left,6,0.022848034183318,0.7928812788347158,0.8682781457901001,0.022848034183318,0.7928812788347158,0,0.4073206621141714,0,0,6,0
cyclar_data_10_frame000024_Right,1,0.1125556116515517,0.9422010884854038,0.8705212473869324,0.1125556116515517,0.9422010884854038,1,0.0,0,0,1,2
cyclar_data_10_frame000025_Left,7,0.0229769424829573,0.7946684409561471,0.844825804233551,0.0229769424829573,0.7946684409561471,0,0.4116444026269478,0,0,7,0
cyclar_data_10_frame000025_Right,1,0.104110806297031,0.9309576843010544,0.8868409991264343,0.104110806297031,0.9309576843010544,1,0.0,0,0,1,2
cyclar_data_10_frame000026_Left,7,0.022572518409869,0.79641673398116,0.8932625651359558,0.022572518409869,0.79641673398116,0,0.4114132184322555,0,0,7,0
cyclar_data_10_frame000026_Right,1,0.0960480493363921,0.920389936784658,0.8898025155067444,0.0960480493363921,0.920389936784658,1,0.0,0,0,1,2
cyclar_data_10_frame000027_Left,6,0.0223086175782166,0.7957403865861304,0.909514844417572,0.0223086175782166,0.7957403865861304,0,0.3947753064437873,0,0,6,0
cyclar_data_10_frame000027_Right,1,0.0892581490897569,0.9146072324901942,0.8418018221855164,0.0892581490897569,0.9146072324901942,1,0.0,0,0,1,2
cyclar_data_10_frame000028_Left,5,0.0221318528539229,0.7944084136083783,0.8976596593856812,0.0221318528539229,0.7944084136083783,0,0.3913711427170553,0,0,5,0
cyclar_data_10_frame000028_Right,1,0.0801255028872753,0.9026491769547323,0.859039306640625,0.0801255028872753,0.9026491769547323,1,0.0,0,0,1,2
cyclar_data_10_frame000029_Left,6,0.0221663597690736,0.7927644203719779,0.8982225060462952,0.0221663597690736,0.7927644203719779,0,0.3855996562374962,0,0,6,0
cyclar_data_10_frame000029_Right,1,0.0756470669645157,0.8943443769290124,0.8939771056175232,0.0756470669645157,0.8943443769290124,0,0.0,0,0,1,2
cyclar_data_10_frame000030_Left,7,0.0223117299635295,0.7932343659577547,0.9091001749038696,0.0223117299635295,0.7932343659577547,0,0.3829293302547784,0,0,7,0
cyclar_data_10_frame000030_Right,1,0.0699877839537444,0.8858413382322209,0.8882102966308594,0.0699877839537444,0.8858413382322209,0,0.0,0,0,1,2
cyclar_data_10_frame000031_Left,7,0.0226130279995637,0.7961605370289995,0.9037838578224182,0.0226130279995637,0.7961605370289995,0,0.3791643514320898,0,0,7,0
cyclar_data_10_frame000031_Right,2,0.0642036401806235,0.8747454356754758,0.8782436847686768,0.0458902023586313,0.9992885511107896,0,0.3431727562421633,0,0,2,2
cyclar_data_10_frame000032_Left,5,0.0228935797777497,0.7985879403573496,0.8704715371131897,0.0228935797777497,0.7985879403573496,0,0.3508232337462911,0,0,5,0
cyclar_data_10_frame000032_Right,3,0.1129930151599745,0.9983745936013052,0.8592178225517273,0.0636397737195073,0.9991973751366384,1,0.3316829116256149,0,0,3,2
cyclar_data_10_frame000033_Left,7,0.0229820177094221,0.7997388172542117,0.8681578040122986,0.0229820177094221,0.7997388172542117,0,0.373601384518415,0,0,7,0
cyclar_data_10_frame000033_Right,2,0.1109729648741235,0.9986889372146668,0.8840392827987671,0.1109729648741235,0.9986889372146668,1,0.3064793245292004,0,0,2,2
cyclar_data_10_frame000034_Left,6,0.0227930920974169,0.8011052637924383,0.8647005558013916,0.0227930920974169,0.8011052637924383,0,0.3483224128499443,0,0,6,0
cyclar_data_10_frame000034_Right,2,0.1143366514364028,0.9988289036377958,0.9136138558387756,0.1143366514364028,0.9988289036377958,1,0.308362395675094,0,0,2,2
cyclar_data_10_frame000035_Left,7,0.0222155688451071,0.7985237655325682,0.8770442605018616,0.0222155688451071,0.7985237655325682,0,0.4021342809162574,0,0,7,0
cyclar_data_10_frame000035_Right,2,0.1237557306825036,0.9994325363096388,0.8865410089492798,0.1237557306825036,0.9994325363096388,1,0.3037808500690224,0,0,2,2
cyclar_data_10_frame000036_Left,7,0.0218952350177321,0.7953749919624485,0.8651350140571594,0.0218952350177321,0.7953749919624485,0,0.3983614684576973,0,0,7,0
cyclar_data_10_frame000036_Right,2,0.1355586554735339,0.9992628686222028,0.8744391798973083,0.1355586554735339,0.9992628686222028,1,0.2956973888255931,0,0,2,2
cyclar_data_10_frame000037_Left,5,0.0221994117279311,0.7936064794720936,0.8616056442260742,0.0017858971282087,0.8092361889748907,0,0.2301395356505649,0,0,5,0
cyclar_data_10_frame000037_Right,2,0.1459692578861849,0.9991975007233797,0.8614005446434021,0.1459692578861849,0.9991975007233797,1,0.2917078983636549,0,0,2,2
cyclar_data_10_frame000038_Left,10,0.0209547660160302,0.7951807720670975,0.8410025238990784,0.0017159448288018,0.8235216807926633,0,0.4413696406984034,0,0,10,0
cyclar_data_10_frame000038_Right,2,0.1574698112018256,0.999225757740162,0.8371908664703369,0.1574698112018256,0.999225757740162,1,0.287891552772051,0,0,2,2
cyclar_data_10_frame000039_Left,8,0.0213092243776934,0.7998882026829347,0.8278279900550842,0.0018970719258996,0.8295102217560443,0,0.4072755514126685,0,0,8,0
cyclar_data_10_frame000039_Right,2,0.1647941565448944,0.9990341123730068,0.8717562556266785,0.1647941565448944,0.9990341123730068,1,0.2861620820598838,0,0,2,2
cyclar_data_10_frame000040_Left,6,0.0202582587877049,0.7987049244068287,0.7944973111152649,0.0020498518638614,0.8287837652512539,0,0.3997116880376398,0,0,6,0
cyclar_data_10_frame000040_Right,3,0.1779801337146024,0.999237751273952,0.8244426250457764,0.1779801337146024,0.999237751273952,1,0.3543562006067347,0,0,3,2
cyclar_data_10_frame000041_Left,7,0.0232734443941635,0.7911740526740934,0.8065775632858276,0.0023606632239585,0.8226432643309542,0,0.4168100348604774,0,0,7,0
cyclar_data_10_frame000041_Right,4,0.1864758266863783,0.9985542454346708,0.7472813129425049,0.0903988116831799,1.0,1,0.3601093292236328,0,0,4,2
cyclar_data_10_frame000042_Left,8,0.0188599831610449,0.7767051414207176,0.867141842842102,0.0029734875671784,0.8059081403316294,0,0.4133169361656779,0,0,8,0
cyclar_data_10_frame000042_Right,2,0.1785159192456806,0.9991679878391848,0.8404940366744995,0.1785159192456806,0.9991679878391848,1,0.2813532558488257,0,0,2,2
cyclar_data_10_frame000043_Left,7,0.0182497707251472,0.7649078997074331,0.7840164303779602,0.0056853282304842,0.7943937827530221,0,0.408974490341167,0,0,7,0
cyclar_data_10_frame000043_Right,2,0.1925834427821701,0.9990959010497042,0.8083550333976746,0.1925834427821701,0.9990959010497042,1,0.2792747167893398,0,0,2,2
cyclar_data_10_frame000044_Left,10,0.0165022008557472,0.7526088133760931,0.7793910503387451,0.0070129849462743,0.7823002819171168,0,0.4110137245928248,0,0,10,0
cyclar_data_10_frame000044_Right,2,0.2086314094426333,0.9985428798345872,0.8178349137306213,0.2086314094426333,0.9985428798345872,1,0.2740127657666618,0,0,2,2
cyclar_data_10_frame000045_Left,9,0.0166784003952416,0.7510824949162487,0.740993857383728,0.0045631530054538,0.7749108836484053,0,0.4086222034005195,0,0,9,0
cyclar_data_10_frame000045_Right,2,0.213674122160943,0.9982196195625964,0.8144056797027588,0.213674122160943,0.9982196195625964,1,0.270881935402199,0,0,2,2
cyclar_data_10_frame000046_Left,8,0.0162353756474977,0.7510930442025141,0.7114081382751465,0.009070984089362,0.7760602535043725,0,0.4076523638796061,0,0,8,0
cyclar_data_10_frame000046_Right,3,0.2150949690476908,0.9983160073865096,0.8423175811767578,0.2150949690476908,0.9983160073865096,1,0.2700463754159433,0,0,3,2
cyclar_data_10_frame000047_Left,5,0.0150811898465528,0.7523113611794303,0.7282915115356445,0.01126932852348,0.7789110097374936,0,0.2614492036310243,0,0,5,0
cyclar_data_10_frame000047_Right,2,0.2157157893540015,0.9988327968267748,0.8573582768440247,0.2157157893540015,0.9988327968267748,1,0.2644223342707128,0,0,2,2
cyclar_data_10_frame000048_Left,8,0.0156257870170445,0.7533780949596515,0.7524949908256531,0.0137033406863647,0.7809746510697981,0,0.4072138933108453,0,0,8,0
cyclar_data_10_frame000048_Right,4,0.2131900341963387,0.9983091629091112,0.8225337266921997,0.1203778375992987,0.999199133351016,1,0.3637273576524523,0,0,4,2
cyclar_data_10_frame000049_Left,6,0.0154918381866173,0.7829810876414609,0.8224738240242004,0.0154918381866173,0.7829810876414609,0,0.4070518878518523,0,0,6,0
cyclar_data_10_frame000049_Right,2,0.2112526363216592,0.9986432864342208,0.8636553883552551,0.2112526363216592,0.9986432864342208,1,0.2601464824911988,0,0,2,2
cyclar_data_10_frame000050_Left,4,0.0174974124207863,0.7894699033886317,0.8501113653182983,0.0174974124207863,0.7894699033886317,0,0.2254960604678885,0,0,4,0
cyclar_data_10_frame000050_Right,2,0.2116966627056248,0.9986345581557036,0.878376305103302,0.2116966627056248,0.9986345581557036,1,0.2549314852114076,0,0,2,2
cyclar_data_10_frame000051_Left,5,0.0204573201165433,0.7993141456886574,0.8450784683227539,0.0204573201165433,0.7993141456886574,0,0.3868030264835667,0,0,5,0
cyclar_data_10_frame000051_Right,2,0.2101184759423469,0.9987607728306648,0.8937627673149109,0.2101184759423469,0.9987607728306648,1,0.2526841340241609,0,0,2,2
cyclar_data_10_frame000052_Left,4,0.0217485161745892,0.8022957633061664,0.852813184261322,0.0217485161745892,0.8022957633061664,0,0.2281390222502343,0,0,4,0
cyclar_data_10_frame000052_Right,2,0.2103989770955665,0.998967614193512,0.8577129244804382,0.2103989770955665,0.998967614193512,1,0.2506024160502869,0,0,2,2
cyclar_data_10_frame000053_Left,5,0.0250301722307132,0.8205366723331404,0.8323428630828857,0.0250301722307132,0.8205366723331404,0,0.2290816838381651,0,0,5,0
cyclar_data_10_frame000053_Right,2,0.2099407341284507,0.99922355997219,0.8201773166656494,0.2099407341284507,0.99922355997219,1,0.250212021815924,0,0,2,2
cyclar_data_10_frame000054_Left,6,0.0264872747324122,0.8207330272030928,0.8164342641830444,0.0264872747324122,0.8207330272030928,0,0.4076570105382506,0,0,6,0
cyclar_data_10_frame000054_Right,2,0.2109546259585066,0.9990894333325296,0.7479271292686462,0.2109546259585066,0.9990894333325296,1,0.2470071109724634,0,0,2,2
cyclar_data_10_frame000055_Left,6,0.0297241563269681,0.8340268861119149,0.8552616238594055,0.0297241563269681,0.8340268861119149,0,0.385224488782294,0,0,6,0
cyclar_data_10_frame000055_Right,3,0.1403194607249875,0.9997422332135738,0.8730671405792236,0.1403194607249875,0.9997422332135738,1,0.3356300401098934,0,0,3,2
cyclar_data_10_frame000056_Left,4,0.0305443659302741,0.8335882744180813,0.8203951120376587,0.0305443659302741,0.8335882744180813,0,0.2281244914449843,0,0,4,0
cyclar_data_10_frame000056_Right,3,0.203434614589839,0.9993193826557676,0.8299028873443604,0.203434614589839,0.9993193826557676,1,0.2428461004186559,0,0,3,2
cyclar_data_10_frame000057_Left,4,0.0308842985997169,0.8347782087914738,0.7689620852470398,0.0308842985997169,0.8347782087914738,0,0.2277668493765371,0,0,4,0
cyclar_data_10_frame000057_Right,3,0.2104553818804876,0.99928158104665,0.8499338030815125,0.1268891027404403,0.999810301227334,1,0.2396721310085721,0,0,3,2
cyclar_data_10_frame000058_Left,4,0.0314084027404042,0.8366043028026942,0.707862913608551,0.0314084027404042,0.8366043028026942,0,0.2263938997998649,0,0,4,0
cyclar_data_10_frame000058_Right,3,0.2163442725349568,0.9987489048836162,0.7925385236740112,0.1251524984015171,1.0,1,0.2502916595082224,0,0,3,2
cyclar_data_10_frame000059_Left,5,0.0304868351153556,0.8385393433119535,0.8034000992774963,0.0304868351153556,0.8385393433119535,0,0.3738239665090301,0,0,5,0
cyclar_data_10_frame000059_Right,4,0.2205823271407409,0.9987840063777972,0.7200282216072083,0.096798859777392,0.999381234125836,1,0.3640710807140962,0,0,4,2
cyclar_data_10_frame000060_Left,4,0.0315505503364705,0.8401400719159915,0.7823726534843445,0.0315505503364705,0.8401400719159915,0,0.3706674007009025,0,0,4,0
cyclar_data_10_frame000060_Right,4,0.2215072658832342,0.9988197358056842,0.7965513467788696,0.2215072658832342,0.9988197358056842,1,0.2537062609637225,0,0,4,2
cyclar_data_10_frame000061_Left,2,0.0306788676323263,0.8358654132105195,0.7986611723899841,0.0306788676323263,0.8358654132105195,0,0.1153461846327524,0,0,2,0
cyclar_data_10_frame000061_Right,4,0.2233939980482633,0.9984306052879052,0.7131958603858948,0.1203316947618326,0.9989405502507716,1,0.3631753803771219,0,0,4,2
cyclar_data_10_frame000062_Left,4,0.0323951588564668,0.8336082427099408,0.8086145520210266,0.0323951588564668,0.8336082427099408,0,0.219661421838136,0,0,4,0
cyclar_data_10_frame000062_Right,3,0.1164954010107142,0.9989207075456532,0.8514737486839294,0.1164954010107142,0.9989207075456532,1,0.3704430379985292,0,0,3,2
cyclar_data_10_frame000063_Left,4,0.0322584890823486,0.8303613231015303,0.7766738533973694,0.0322584890823486,0.8303613231015303,0,0.2152685634101982,0,0,4,0
cyclar_data_10_frame000063_Right,3,0.1199143121022625,0.9987462047686791,0.8338060975074768,0.1199143121022625,0.9987462047686791,1,0.370902520638925,0,0,3,2
cyclar_data_10_frame000064_Left,4,0.0328958556686073,0.8268165117428626,0.770328164100647,0.0328958556686073,0.8268165117428626,0,0.4108418586813374,0,0,4,0
cyclar_data_10_frame000064_Right,2,0.1221755980255274,0.9987836296175732,0.8648462295532227,0.1221755980255274,0.9987836296175732,1,0.2264644952467929,0,0,2,2
cyclar_data_10_frame000065_Left,5,0.0329732484713984,0.8245207861127186,0.8001136183738708,0.0329732484713984,0.8245207861127186,0,0.4088516058745208,0,0,5,0
cyclar_data_10_frame000065_Right,2,0.1361647911404885,0.998259493352945,0.8682245016098022,0.1361647911404885,0.998259493352945,1,0.2245564401885609,0,0,2,2
cyclar_data_10_frame000066_Left,5,0.0332503114973552,0.8228335282439557,0.7962648272514343,0.0332503114973552,0.8228335282439557,0,0.4041705955693751,0,0,5,0
cyclar_data_10_frame000066_Right,3,0.147432403309565,0.9985870235741384,0.8352315425872803,0.147432403309565,0.9985870235741384,1,0.2206577489405502,0,0,3,2
cyclar_data_10_frame000067_Left,5,0.0323639416951884,0.8185705491054205,0.8175187110900879,0.0323639416951884,0.8185705491054205,0,0.4005436838409047,0,0,5,0
cyclar_data_10_frame000067_Right,2,0.1564303876728153,0.9987232223950296,0.876473605632782,0.1564303876728153,0.9987232223950296,1,0.2212107623064959,0,0,2,2
cyclar_data_10_frame000068_Left,4,0.0275432130287411,0.8175105970092271,0.8351729512214661,0.0275432130287411,0.8175105970092271,0,0.3956117688873667,0,0,4,0
cyclar_data_10_frame000068_Right,2,0.164889143440443,0.9994423948688272,0.883442223072052,0.164889143440443,0.9994423948688272,1,0.2237092241828824,0,0,2,2
cyclar_data_10_frame000069_Left,5,0.0297998895328134,0.8209558808754501,0.8229737281799316,0.0297998895328134,0.8209558808754501,0,0.3916718341686107,0,0,5,0
cyclar_data_10_frame000069_Right,2,0.1722340743327462,0.9984930846916796,0.887410044670105,0.1722340743327462,0.9984930846916796,1,0.226323068877797,0,0,2,2
cyclar_data_10_frame000070_Left,5,0.0278970041661897,0.8205425121166088,0.7464901208877563,0.0278970041661897,0.8205425121166088,0,0.3870341983152392,0,0,5,0
cyclar_data_10_frame000070_Right,2,0.1807669092801356,0.9988336131405928,0.8999079465866089,0.1807669092801356,0.9988336131405928,1,0.2276445789101683,0,0,2,2
cyclar_data_10_frame000071_Left,5,0.0266724442216257,0.8150136186262217,0.7542619109153748,0.0266724442216257,0.8150136186262217,0,0.3813867153208933,0,0,5,0
cyclar_data_10_frame000071_Right,3,0.1847101323003288,0.9990353682404192,0.8791489601135254,0.1847101323003288,0.9990353682404192,1,0.2261840914502556,0,0,3,2
cyclar_data_10_frame000072_Left,5,0.0258252945312094,0.8121492362316743,0.8151224255561829,0.0140718359070602,0.8315958407680684,0,0.434636559130417,0,0,5,0
cyclar_data_10_frame000072_Right,4,0.1902948711871575,0.999100987312725,0.8944272994995117,0.0973378551820649,0.999906563464506,1,0.3044431945424021,0,0,4,2
cyclar_data_10_frame000073_Left,7,0.0246721459158199,0.8114089651853459,0.8176479339599609,0.0157723334662739,0.8318185060603138,0,0.4317414607898688,0,0,7,0
cyclar_data_10_frame000073_Right,4,0.1716308171565692,0.9990713488417888,0.8730509877204895,0.1202047443931918,0.9993248456790124,1,0.3090119303008656,0,0,4,2
cyclar_data_10_frame000074_Left,8,0.0230834902134501,0.81744485235018,0.7980970144271851,0.0159580775037718,0.8407793084289802,0,0.4469693344730286,0,0,8,0
cyclar_data_10_frame000074_Right,2,0.1979851973707193,0.999106889889564,0.861847996711731,0.1979851973707193,0.999106889889564,1,0.2313821345199773,0,0,2,2
cyclar_data_10_frame000075_Left,3,0.0232036557081675,0.8291666792253408,0.8153702020645142,0.0232036557081675,0.8291666792253408,0,0.3609748387042387,0,0,3,0
cyclar_data_10_frame000075_Right,2,0.1948146582665562,0.998727052790638,0.8828869462013245,0.1948146582665562,0.998727052790638,1,0.2279811435275608,0,0,2,2
cyclar_data_10_frame000076_Left,6,0.0220653847819536,0.8306349138173547,0.8683547973632812,0.0220653847819536,0.8306349138173547,0,0.35551631744997,0,0,6,0
cyclar_data_10_frame000076_Right,2,0.2001164369122575,0.9986058615853266,0.8821728229522705,0.2001164369122575,0.9986058615853266,1,0.2249169997227045,0,0,2,2
cyclar_data_10_frame000077_Left,5,0.020921924908403,0.8144340358153292,0.8269292712211609,0.020921924908403,0.8144340358153292,0,0.3528653780619303,0,0,5,0
cyclar_data_10_frame000077_Right,2,0.2023977783042281,0.9989915384677212,0.8549952507019043,0.2023977783042281,0.9989915384677212,1,0.2245440777437186,0,0,2,2
cyclar_data_10_frame000078_Left,4,0.0228834367358761,0.8244407873585391,0.8154959678649902,0.0228834367358761,0.8244407873585391,0,0.4313605233429023,0,0,4,0
cyclar_data_10_frame000078_Right,2,0.201520645563943,0.9991279256687244,0.8581777215003967,0.201520645563943,0.9991279256687244,1,0.2247308801721643,0,0,2,2
cyclar_data_10_frame000079_Left,7,0.0223014845417167,0.8290677168732318,0.837569534778595,0.0123329297427856,0.8302401318962191,0,0.4487133431938235,0,0,7,0
cyclar_data_10_frame000079_Right,2,0.202601224967706,0.9986190481931584,0.8190349340438843,0.202601224967706,0.9986190481931584,1,0.2232834615825135,0,0,2,2
cyclar_data_10_frame000080_Left,4,0.0194219131438631,0.8251004317169818,0.8429573774337769,0.0144314035869881,0.8412539007241834,0,0.2064024809012074,0,0,4,0
cyclar_data_10_frame000080_Right,3,0.1986343401982264,0.999074676890432,0.8252054452896118,0.1986343401982264,0.999074676890432,1,0.2913552272466965,0,0,3,2
cyclar_data_10_frame000081_Left,3,0.0184624722147473,0.8313945252218364,0.8575385808944702,0.016523465142111,0.8514183264210391,0,0.1925453323594949,0,0,3,0
cyclar_data_10_frame000081_Right,3,0.1965932279088806,0.9985082806873714,0.8723875284194946,0.1965932279088806,0.9985082806873714,1,0.2836812572714723,0,0,3,2
cyclar_data_10_frame000082_Left,3,0.019036168949387,0.8589244575657472,0.8693962693214417,0.019036168949387,0.8589244575657472,0,0.195813638192636,0,0,3,0
cyclar_data_10_frame000082_Right,3,0.1949944207150495,0.9988402064445088,0.8859758377075195,0.1949944207150495,0.9988402064445088,1,0.2793344332848066,0,0,3,2
cyclar_data_10_frame000083_Left,6,0.0198256239184927,0.8510672486858604,0.8635768890380859,0.0017770146124429,0.8629395912704154,0,0.4708523929441048,0,0,6,0
cyclar_data_10_frame000083_Right,4,0.1747301741389762,0.998986828964924,0.8328329920768738,0.1172930450322263,0.9993858180418916,1,0.3579246850661289,0,0,4,2
cyclar_data_10_frame000084_Left,4,0.0223051303194853,0.8529796835816936,0.8601183891296387,0.0223051303194853,0.8529796835816936,0,0.2629736726672423,0,0,4,0
cyclar_data_10_frame000084_Right,5,0.1763547923439285,0.9989312568319187,0.8201043009757996,0.1210821105191117,0.9990656346450616,1,0.3502632894633728,0,0,5,2
cyclar_data_10_frame000085_Left,5,0.0226308447154161,0.8476045710559735,0.8584670424461365,0.0226308447154161,0.8476045710559735,0,0.2538831774087876,0,0,5,0
